Account_Length,Vmail_Message,Day_Mins,Eve_Mins,Night_Mins,Intl_Mins,CustServ_Calls,Intl_Plan,Vmail_Plan,State,Area_Code,Phone,Churn
90,0,113.2,189.3,271.8,14.1,3,no,no,GA,415,390-3401,no
111,36,166.2,238.8,108.8,11.2,3,no,yes,WI,415,350-9313,no
101,23,262.2,157,129.1,7.3,1,no,yes,CO,408,420-9009,no
72,0,207.8,195.7,184.8,13.1,0,no,no,SC,415,415-2641,no
67,35,245.4,148.2,274,7.5,1,no,yes,MI,510,392-4929,no
172,0,287.1,178.4,153.2,14.4,3,no,no,MD,408,346-5068,yes
154,32,192.3,165.3,205,9,2,no,yes,IN,510,389-2631,no
69,0,194.2,242.1,215.8,9.7,2,no,no,ME,510,368-3808,no
123,0,211,217,214.8,9.8,3,no,no,DC,415,406-8599,no
130,12,141.9,228.9,195.1,8.7,0,no,yes,TN,415,386-7456,no
142,26,220.5,239.5,254.3,5.9,2,no,yes,FL,415,357-4936,no
29,0,157.4,145,281.8,9.3,1,no,no,WA,415,397-7411,no
87,28,143.5,223.5,175.4,11.2,0,no,yes,HI,408,353-6218,no
149,0,156,56,163.3,8.9,0,no,no,NE,415,369-5942,no
146,0,160.1,208.4,177.6,9.2,2,yes,no,TN,408,416-8543,no
88,0,235.1,251.8,285.9,7.2,4,yes,no,MD,415,358-4576,yes
119,15,160,209.5,82.3,8.7,5,yes,yes,NM,415,352-5118,yes
48,0,188.4,165.9,205.7,13.2,1,no,no,VT,510,408-2621,no
135,0,194.8,235.3,174.4,11,1,no,no,OR,415,353-3994,no
100,0,247.8,130,134.3,6.9,1,no,no,IN,510,367-4277,no
98,0,221.2,213.6,291.8,11.9,4,no,no,MO,415,354-3237,no
75,26,118.5,213.9,132.6,13.4,2,no,yes,FL,510,394-8504,no
180,33,231.8,232.9,206.9,7.6,1,no,yes,DC,415,370-4139,no
100,25,215.9,257.9,180.2,11.6,1,no,yes,VT,415,382-6135,no
119,35,217.1,220.8,249.5,8,2,no,yes,OH,415,359-5718,no
86,0,83.5,221.1,349.7,12.6,0,no,no,MO,415,385-3111,no
155,39,183.3,205.1,263.7,5.1,1,no,yes,LA,408,353-4880,no
78,0,236.8,265.3,152.4,9.5,1,yes,no,IL,415,343-7019,yes
153,0,193.8,195.3,182.7,8.5,1,no,no,NJ,415,419-6133,no
92,25,134,206,180.6,9.7,0,no,yes,IA,510,350-7344,no
13,25,176.6,172.7,104.5,11.3,2,no,yes,WA,510,397-6064,no
154,0,191.4,205.4,205.7,10.2,3,no,no,NE,415,363-6896,no
144,35,174.8,219.6,255.8,12.8,0,yes,yes,CT,510,416-9021,no
48,0,275.2,180.2,159,7.9,1,no,no,WV,408,408-3269,no
94,0,174,241.1,207.8,7.9,1,no,no,ND,408,408-9463,no
139,0,165,249.7,170.3,12.6,1,no,no,UT,415,340-7062,no
126,0,228.7,168.7,223.5,11.8,1,no,no,MS,415,417-4309,no
122,0,107.9,235.8,228.6,9.5,2,no,no,MN,415,421-2659,no
139,0,221.3,157.8,192.5,11.3,1,no,no,NH,510,383-2017,no
95,0,141.1,211.4,103.7,5.9,3,no,no,LA,415,411-6294,no
80,31,166.4,238.3,150.7,10.7,4,no,yes,ME,408,332-9525,no
131,28,249.6,227.2,239.9,7.6,3,no,yes,KS,415,401-5012,no
36,0,178.6,213.1,198,10.9,1,no,no,KS,510,368-8835,no
180,0,139,224.9,170.8,15.7,2,no,no,NV,510,351-1382,no
25,0,134.3,202.3,195.9,12.6,2,no,no,MT,415,359-7694,no
113,0,215.9,240.1,156.7,4.9,3,no,no,MT,415,419-5505,no
88,31,181.6,213.2,207.8,11.4,1,no,yes,ID,415,341-4570,no
120,0,178.4,168.3,120.5,9.3,1,no,no,AK,415,366-6991,no
74,0,106.4,140.2,90.9,11.4,1,no,no,UT,415,377-7399,no
109,0,170.7,240.2,119,11.4,2,no,no,AR,510,377-9092,no
162,33,184.5,183.2,127.4,12.3,0,no,yes,LA,510,373-6681,no
124,37,161.2,204.2,231.5,8.9,1,no,yes,KS,510,417-7736,no
177,0,84.9,257.5,210.5,7.5,2,no,no,OR,408,393-2812,no
91,0,217.9,230.1,232.1,10.6,1,no,no,WI,510,398-3176,no
105,0,270.9,226.2,178.8,8.8,0,no,no,CO,408,334-8694,yes
24,0,243,183.9,184.3,15.3,0,no,no,KS,510,369-5449,yes
48,0,128.2,48.1,116.3,8.9,0,no,no,IL,510,380-5246,no
86,0,126.3,168.8,154.6,9.8,2,no,no,IA,408,390-3873,no
163,0,178.7,215.7,152.7,10.6,4,no,no,AZ,510,354-4568,no
91,0,159,255.1,82.4,10.1,0,no,no,NE,510,339-6968,no
56,0,150.9,161.8,167.7,11.7,3,no,no,ID,510,379-5933,no
147,24,219.9,208.5,352.5,8.1,3,yes,yes,OH,415,365-5682,no
64,0,168,192.4,166.5,10.1,2,no,no,TX,415,382-8518,no
108,34,162.1,171.8,259.8,9.6,4,no,yes,TN,510,356-8449,yes
159,0,198.8,195.5,213.3,16.5,5,no,no,OK,510,333-3460,no
136,0,256.8,230.1,143.6,9.1,3,yes,no,ND,510,375-8596,no
116,35,182.8,212.7,193.8,11,1,no,yes,MT,415,384-5907,no
45,38,196.8,254.2,261.8,7.7,1,no,yes,NC,408,373-2903,no
122,0,140.1,231.4,188.1,11.2,2,no,no,MN,415,361-7702,no
138,0,194.3,189.9,232.2,9,5,no,no,MN,415,388-5850,no
132,0,117.6,214,239.5,8.8,1,no,no,MA,415,405-6298,no
101,0,193.7,186.6,223,11.6,0,yes,no,PA,415,368-2074,no
58,0,243.1,231.4,180.9,7.8,2,no,no,GA,510,328-5050,no
81,0,145.4,129.3,186.4,5.2,1,no,no,NV,415,395-5783,no
87,0,169.1,169.9,244.9,9.9,3,no,no,TX,415,420-7301,no
116,0,229.3,184.5,168.2,8.8,2,no,no,ME,510,328-2478,no
85,0,197.2,211.7,210.1,8.3,4,yes,no,RI,415,381-2460,no
62,33,186.4,201,286.7,11.1,2,no,yes,MN,510,390-9811,yes
90,0,76.1,290.3,236.9,10.8,0,no,no,NH,415,373-5670,no
98,0,162.8,185,219.5,6,2,no,no,TN,415,351-7016,no
73,0,182.3,199.2,120.2,18,1,no,no,UT,415,394-9934,no
107,0,194.4,247.8,245.4,11.2,2,yes,no,RI,510,422-8268,no
55,20,189.3,118.6,250.2,12.5,2,no,yes,NH,408,373-7690,no
76,22,160.1,168.7,23.2,9.5,3,no,yes,AK,415,366-9781,no
30,0,145,240.7,197.1,7.1,3,no,no,NC,510,404-5427,no
157,0,220.7,119.3,165.1,11.5,4,no,no,AZ,415,389-9783,no
40,31,224.7,134.5,120.3,7.5,1,no,yes,MA,408,351-7005,yes
72,0,147,162.3,162.9,10.5,1,no,no,TN,408,348-2009,no
95,39,260.8,213.4,195.6,10.1,1,no,yes,WY,415,340-4236,no
42,0,155.4,164.1,157.7,9,0,no,no,IA,415,348-1528,no
86,0,166.2,255.3,228.1,5.4,1,no,no,IN,415,365-5039,no
131,0,211.8,260.5,144.2,10.8,0,no,no,NJ,415,411-1810,no
55,45,130.5,208.4,141.6,11,4,no,yes,FL,510,364-7644,yes
74,0,162.7,292,183.3,8.7,0,no,no,MT,415,335-9066,no
81,37,237.1,264.2,271.3,7.9,1,yes,yes,ND,408,362-7581,no
81,0,166.2,217.6,220.2,13.2,4,no,no,MI,408,346-1095,no
28,0,121.7,125.8,261.6,8.3,6,no,no,MT,415,357-9136,yes
111,0,176.4,201,150.4,11.2,0,no,no,AL,510,390-7863,no
3,27,67.4,244,281.1,11.4,2,no,yes,NV,510,344-2416,no
51,0,229.7,336,192.8,9.6,1,no,no,MI,415,373-1448,yes
68,24,176,277.9,174.7,14.7,1,no,yes,FL,415,360-7076,no
163,0,247.7,269.5,167.3,9.6,0,no,no,NY,408,413-2241,yes
87,0,115.4,262.6,245.7,13.1,2,no,no,KS,510,343-3961,no
58,0,112.2,209.6,260.9,13.9,0,no,no,NC,510,375-4107,yes
109,0,162.6,154,209.7,11.5,0,no,no,MN,408,414-7410,no
111,0,229.4,214.1,289.6,10.4,4,no,no,RI,415,351-2535,no
144,0,139.6,124.2,95.6,15,2,no,no,UT,415,416-9615,no
135,0,263.8,251.3,200.1,8.4,5,no,no,OR,415,377-1293,yes
109,46,217.5,233.7,163.9,9,4,no,yes,SC,415,388-6479,no
107,14,114.3,199.8,194.7,7.5,1,no,yes,IL,415,390-2755,no
149,0,196.3,136.8,154.7,7.7,2,no,no,OH,408,340-5930,no
56,0,253.2,188,142,4.4,1,no,no,MA,510,401-3622,no
129,0,98,240.7,254.8,10.5,0,no,no,OR,408,382-1104,no
92,0,249.4,211.5,169,9.1,0,no,no,CA,408,355-9324,no
67,30,129.6,233,297,14.5,1,no,yes,WV,415,393-4843,no
120,0,221.3,267.6,111.5,9.3,0,no,no,VT,415,401-4052,no
166,0,220.7,177.8,206.1,12.4,1,no,no,ID,415,385-1830,no
66,0,87.6,262,184.6,9.2,1,no,no,OR,408,348-7409,no
76,0,203.6,161.7,175.9,8.4,0,no,no,GA,408,361-4910,no
79,0,213.6,234.9,229.6,8.8,2,no,no,ME,415,415-6578,no
98,31,181.6,220.7,236.3,12.9,2,no,yes,HI,415,395-5015,no
141,22,215.4,328.7,160.5,7.8,1,no,yes,AZ,510,369-6012,no
49,0,266.3,207.8,205,14,2,no,no,UT,415,394-4520,yes
46,0,199.2,175.1,210.6,10.2,3,no,no,IA,510,380-5873,no
137,0,115,137.8,224,7.3,3,no,no,CT,415,372-5384,no
171,0,270.5,230,136,9.6,1,no,no,WA,408,419-1863,yes
10,0,222.2,153.1,227.4,12.9,1,no,no,VA,415,352-5697,no
88,0,61.9,262.6,212.5,8.8,3,no,no,CO,510,373-4274,no
89,0,141.1,249.1,136,10.8,2,no,no,LA,415,382-4024,no
82,0,189.2,184.4,255.8,10.6,3,no,no,TX,415,395-9215,yes
139,0,196,186,153,9.8,3,no,no,SD,510,331-9149,no
87,0,171.6,205,170.6,13.8,0,no,no,VA,415,347-3958,no
137,0,174,161.3,260.7,11.4,2,yes,no,NY,415,389-2540,no
45,0,78.6,187.3,184.2,7.4,1,no,no,WA,510,399-3083,yes
90,0,200.9,164.3,249,8.9,1,no,no,WI,415,420-8308,no
103,0,141.3,253.6,215.8,6.4,1,no,no,TN,415,384-7724,no
100,0,235.8,176,63.6,7.3,2,no,no,CT,415,389-2114,no
110,0,185.1,165.1,111.6,6.3,3,no,no,WA,510,335-4414,no
124,0,254.3,78.9,153.2,11.8,2,no,no,NH,415,370-5361,no
10,0,183,214.8,206.4,8.7,2,no,no,MT,510,374-5965,no
89,29,163.5,274.8,381.9,7.5,2,no,yes,NE,415,420-6414,no
121,0,207.9,210.5,109.6,7.7,2,no,no,WA,408,392-2708,no
101,0,248.6,174.9,207.2,6.1,3,no,no,WI,415,352-7234,no
103,31,185.4,197.6,147.1,14.5,2,no,yes,AR,415,337-9878,no
51,0,197.8,221,168.6,8.9,1,no,no,WI,408,350-7288,no
2,0,132.1,138.9,192.6,9.1,2,yes,no,DE,415,415-8448,yes
111,0,197.1,227.8,214,9.3,0,no,no,NH,510,392-6331,no
118,0,154.6,184.2,217.4,12.6,2,no,no,VA,415,392-3315,no
17,31,153.1,185.9,224.3,10,6,no,yes,TN,510,382-5401,yes
130,0,211.2,231.1,220.9,6.3,2,no,no,VA,408,389-7012,no
193,0,96.8,142.6,210.1,10.9,2,no,no,ID,415,411-4714,yes
114,0,172,276.4,193.7,10.1,1,no,no,TN,510,343-3846,no
137,0,141.1,147.2,254.7,8,2,no,no,AZ,415,370-4395,no
185,29,151.1,244.7,154.4,13.8,2,no,yes,MT,408,422-4394,no
101,0,209.6,228.8,172.4,7.6,3,no,no,OK,408,405-1780,no
95,32,247,125.6,226.5,10.5,3,no,yes,ID,415,393-2220,no
7,30,221.4,165.8,247,10.8,1,no,yes,NV,408,355-8299,no
126,0,321.3,167.9,193.6,8,1,no,no,KS,408,379-8681,yes
71,0,243.7,60,189,11.3,0,no,no,WY,415,409-7034,no
124,0,251.5,214.2,186.1,11.1,3,no,no,MS,415,358-1922,no
97,0,236.9,157.6,241,7.3,0,yes,no,WY,510,346-1629,yes
28,0,159.7,216.7,206.7,9.3,2,no,no,TX,415,347-1870,no
90,0,148.2,220.4,134.2,9.2,4,yes,no,WA,415,374-9576,yes
190,0,150.9,268.6,179.9,14.7,1,no,no,HI,408,380-1096,no
31,28,210.5,250.5,241.6,11.5,1,no,yes,IL,415,396-5790,no
52,24,170.9,201.4,159,4.1,2,no,yes,AK,415,356-5244,no
73,0,254.7,90.2,153.4,10.6,0,no,no,MD,510,341-1412,no
111,0,284.4,157,242.8,8.4,0,no,no,MA,415,387-7371,yes
98,0,0,159.6,167.1,6.8,4,no,no,SD,415,392-2555,yes
106,0,133.7,187.8,181.9,10.7,1,yes,no,PA,408,403-9167,yes
111,0,224.9,191.9,229.9,10.3,0,no,no,NC,408,338-6550,no
59,0,151.8,209.9,266.9,11.9,1,no,no,VT,408,357-5801,no
71,22,141.4,163,220,5.6,2,no,yes,KY,510,403-1953,no
55,0,285.7,230.9,230.7,14.8,0,no,no,WA,408,357-6039,yes
13,0,58.4,262.2,159,11.9,1,no,no,LA,415,388-9653,no
136,16,90.4,201.3,227.1,13.1,0,no,yes,WA,415,359-2915,no
123,0,114.4,216.6,250.6,11,0,no,no,ME,408,381-4562,no
105,0,147.7,222.7,163.5,12.8,2,no,no,WI,408,406-2213,no
50,31,302.7,240.5,193.9,13.6,3,no,yes,TX,408,330-6436,no
118,0,136.1,204.2,228.2,11.3,1,no,no,IA,415,332-4289,no
97,0,169.7,165.9,191.9,12.8,3,no,no,AZ,408,386-3596,no
51,0,227.2,194.4,243.4,14.9,0,no,no,ND,510,337-3740,no
73,0,217.8,220.6,277.3,10.3,1,no,no,VT,415,414-1496,yes
35,0,124.2,123.9,135.7,13.1,2,no,no,HI,415,349-7291,no
64,0,206.2,232.4,251.6,13.6,1,no,no,WY,415,385-1985,no
63,0,132.9,67,160.4,9.9,3,no,no,WV,510,329-7102,no
117,31,104.9,237.6,263.4,7.7,3,no,yes,OK,415,394-2553,no
115,0,245,250.7,270.2,13.7,1,no,no,CT,415,339-1330,yes
162,0,184.5,224,180.5,11.6,1,no,no,UT,408,398-1959,no
89,0,89.5,179.3,225.1,12.3,3,no,no,NY,415,408-7015,no
94,0,235.6,194.8,170.6,8.6,1,yes,no,VA,415,384-9254,no
129,0,186,262.3,98.9,11.5,4,no,no,VT,408,355-9475,no
86,0,223.9,155.7,150.2,7.3,1,no,no,SD,415,334-1337,no
96,0,179.5,162.3,264.5,6.6,1,no,no,PA,510,359-1441,no
190,0,169.4,253.5,197.1,8.9,1,no,no,ND,415,391-5442,no
80,0,118.1,144.3,225.1,8.2,1,no,no,CT,408,374-1551,no
108,0,112,193.7,208.9,4.1,4,no,no,SC,415,399-6233,yes
97,32,168.4,225.9,191.8,8.5,0,no,yes,MI,408,337-4749,no
84,42,214.3,188.2,333.5,11.3,0,no,yes,VT,415,403-5552,no
65,0,245.7,241.9,285.3,4.2,4,no,no,OH,415,405-3097,yes
131,34,156.6,71,261.7,13.4,1,no,yes,VT,415,364-9240,no
58,43,142.8,272.3,193.4,8.9,1,yes,yes,IL,415,404-9348,no
36,0,202.4,230.7,202,10.2,3,no,no,MO,415,336-1462,no
54,0,116.8,123.1,217.5,12,1,no,no,WI,415,364-8981,no
45,0,155.7,260.3,192.2,11,1,no,no,NJ,510,412-7606,no
125,39,236.1,289.2,175.4,9.1,2,no,yes,GA,415,380-6342,no
72,21,138.1,260.1,135.4,8.2,2,no,yes,VT,415,418-3017,no
141,0,51.9,162,223.5,10.1,3,no,no,CT,408,367-3648,no
113,0,81.3,220.6,235.7,8.9,0,no,no,AZ,510,341-5892,no
20,35,171.5,153.1,165.6,7.1,0,no,yes,SD,415,334-4678,no
212,0,126,144.3,302.8,7.6,1,no,no,CT,415,366-6751,no
99,0,197.2,156,204.1,9.9,4,yes,no,IN,415,397-8512,no
94,0,194.1,227.2,190.4,15.3,1,no,no,OH,510,367-9495,no
40,0,115.7,127.8,107.5,9.3,1,no,no,NY,510,379-2991,no
86,29,157.2,196.3,226.7,8.4,3,no,yes,NE,510,356-4832,no
101,0,269.7,207.6,214.2,4.5,3,no,no,OK,415,413-4040,yes
170,0,246.4,228.1,166.4,9.1,0,no,no,NC,415,366-4444,no
105,0,227.4,268.5,143.3,13,1,no,no,HI,510,394-3806,no
103,0,189.8,115.5,191.3,12.2,0,no,no,UT,415,368-5647,no
140,27,188.9,160.9,197.7,11.5,4,yes,yes,MD,415,412-1076,no
101,0,0,192.1,168.8,7.2,1,no,no,VT,510,413-7655,no
98,19,110.5,227.8,243.6,11,1,no,yes,TX,408,371-2316,no
104,0,167.6,219.2,215.9,11.7,4,no,no,AZ,408,420-3346,no
115,0,132,197.5,175.8,0,3,no,no,VA,415,367-3971,no
112,0,167.8,247.9,155.1,11.9,0,no,no,WI,408,417-5813,no
70,0,213.4,204.7,256.6,5.7,1,no,no,NE,415,421-8535,no
126,0,175.4,98.3,201.9,10.6,0,no,no,KY,510,375-1721,no
87,39,82.6,224.4,163.6,9.5,3,no,yes,NV,510,331-8484,no
125,0,143.2,88.1,233.2,8.8,4,no,no,MT,510,366-5829,yes
86,0,125.5,269.8,235.8,8.9,1,no,no,MO,415,367-7906,no
73,31,82.3,256.1,229.6,11.8,6,no,yes,MS,415,412-2520,yes
232,0,165.6,195.9,118.3,11.8,1,no,no,NM,408,386-9177,no
1,30,183.1,232.6,248.3,8.4,0,no,yes,NJ,415,420-6780,no
133,0,162.1,212.1,260.4,12.2,1,no,no,NH,408,401-1454,no
103,0,166.6,192.4,167.9,7.7,1,no,no,NC,510,379-2508,no
131,24,135.9,233.2,210.6,9.4,1,no,yes,MT,415,353-3492,no
95,20,165.7,215.6,243.3,9.8,0,no,yes,SD,408,406-4840,no
182,0,176.1,174.9,234.7,9.7,1,no,no,VA,415,391-7982,no
99,0,142.3,204.5,203.1,9.1,0,no,no,LA,510,379-9821,no
27,0,177.6,296.8,192.9,7.6,3,no,no,NV,510,398-7414,no
141,0,83.2,190.6,150.5,10.7,1,no,no,AK,408,338-8566,no
29,37,235,183.3,139.8,5.7,2,yes,yes,OH,415,397-3058,no
65,0,105.7,141.8,180.5,6.6,2,no,no,NM,415,389-8096,no
81,0,149.4,171.9,214.5,17.9,3,yes,no,MI,415,393-6840,yes
37,20,264.7,216.5,210.7,10.4,0,no,yes,MN,415,360-7404,no
107,31,160.3,221.5,261.6,5.6,1,no,yes,WY,510,411-5740,no
127,28,95.9,159.5,152.8,10.4,1,yes,yes,WY,415,412-3726,no
78,0,140.7,195.2,252.9,11.7,0,no,no,WA,408,372-7326,no
55,0,119.7,231.8,222.3,4.6,2,no,no,NM,510,338-9873,no
86,30,99.9,263.5,254.7,9.8,2,no,yes,VA,415,383-4322,no
176,0,250.9,171.4,148.6,9.6,2,no,no,RI,415,401-7654,no
96,0,200.6,289.5,98.3,11.2,2,yes,no,AL,415,410-5455,no
11,38,209.8,196.6,233,7,1,no,yes,WV,510,419-4310,no
48,34,198,273.7,217.9,7.6,1,no,yes,WV,415,367-2056,no
127,0,239.8,128.9,249.9,11.3,1,no,no,NJ,510,363-6695,no
63,0,164.5,147.9,252.7,11.2,0,no,no,TN,415,374-6217,no
79,0,220.9,192.2,161,12.2,1,no,no,MI,510,337-9569,no
47,37,112.8,243.9,178.7,13.2,2,no,yes,UT,408,350-9720,no
89,19,112.6,261.7,123.5,11.1,0,yes,yes,IL,415,380-4080,yes
83,26,226.4,234.7,133.6,10.8,1,no,yes,MI,510,333-7460,no
126,34,244.9,219.6,210.8,9.7,4,yes,yes,WI,415,378-3722,no
60,0,203.2,235.8,224.9,15.1,2,no,no,ND,510,353-9339,no
122,0,136.7,243.1,188.9,8.6,0,no,no,VT,415,386-6535,no
136,0,152.6,208.9,119.1,5,1,no,no,WA,408,403-5575,no
172,47,274.9,186.6,245,8.8,1,no,yes,NC,408,331-5962,no
102,0,195.7,209.1,201.1,8.3,1,no,no,ME,510,390-9627,yes
113,0,204.3,188.8,139.4,9.2,1,yes,no,SD,415,406-4560,no
79,0,222.3,146.2,275.6,8.9,3,no,no,WV,415,359-6931,no
55,8,222.5,171.5,377.5,9.7,1,no,yes,ID,510,331-7342,no
111,28,128.8,157.3,147.4,10.3,2,no,yes,LA,415,367-2227,no
160,0,174.3,171.3,220.8,8.3,0,no,no,GA,415,335-8836,no
110,0,242.5,162.3,184.1,7.8,4,no,no,FL,415,398-6703,no
192,0,221.6,285.2,167.4,12.7,4,no,no,CO,415,370-8379,no
93,0,114.3,221.1,126.3,10.9,0,no,no,NV,408,335-3880,no
101,33,219.7,186.8,184.5,9.5,2,no,yes,IN,415,375-8761,no
77,0,144.9,151.3,252.4,12.3,2,no,no,VA,510,367-1398,no
105,40,236.5,117,221.1,8.1,2,no,yes,UT,415,395-7857,no
133,44,174,209.4,224.1,14.1,2,no,yes,UT,408,398-8745,yes
131,0,109.5,332.1,258.6,6.6,1,no,no,MO,408,386-3717,no
106,33,81.6,235.6,150.9,9.9,1,no,yes,CT,510,330-1175,no
118,0,133.4,121,254.7,5.9,1,no,no,HI,415,418-6752,no
125,0,137.1,209.8,238.4,8.6,1,no,no,MD,408,349-6464,no
95,0,197,190.4,211.9,16.1,0,no,no,VA,415,366-7331,no
80,0,198.1,156.7,182.1,9.3,3,no,no,MT,415,361-8288,no
145,0,39.5,264.3,185.8,10,0,no,no,SC,408,377-6635,no
37,0,199.5,207.5,83.9,8.1,2,no,no,CO,408,408-1513,no
87,0,156.8,215.8,223.3,7.6,1,no,no,ID,415,370-7546,no
69,0,183.4,237.6,228,9,3,no,no,AL,415,389-4278,no
83,0,132.4,121.6,197.7,8.6,1,no,no,CO,510,379-3012,no
195,0,63.2,220.2,184,5.1,0,no,no,UT,415,355-3620,no
67,35,181.1,215.9,216.3,16.9,0,yes,yes,DE,415,413-7743,yes
75,27,117.5,206.8,194.4,4.2,3,no,yes,OH,510,372-2296,no
123,27,218.7,163.4,173.8,15,0,no,yes,RI,415,333-9728,no
41,41,207.3,137.3,115.7,5.9,1,no,yes,FL,415,415-6110,no
75,0,150.6,301.5,158.7,8.1,0,no,no,OH,415,340-9803,no
76,0,273.3,263.6,165.2,12,1,yes,no,MD,415,400-7002,yes
86,0,266.1,182,206.5,10.3,1,yes,no,IL,415,395-7435,no
140,0,112.8,156.7,249.6,16.3,0,no,no,PA,408,336-7143,no
70,0,104.7,82.2,169.4,15.8,3,no,no,AZ,415,352-2175,no
121,35,193.8,197.6,218.8,5.9,0,no,yes,NH,510,346-6352,no
112,0,168.6,298,194.7,9.8,1,no,no,RI,415,405-7467,no
118,0,253.2,201,195.3,9.7,2,no,no,HI,415,379-8526,no
66,16,174.7,232.1,305.4,8.9,1,no,yes,NJ,415,410-5713,no
78,0,87,193.6,205.8,11,0,no,no,WI,408,408-5916,no
129,34,204.5,132.8,190.1,14.8,2,no,yes,MD,415,370-5626,no
6,0,226.5,152.1,164.4,9.4,3,no,no,OR,408,408-1331,no
107,0,234.1,163.1,282.5,10,1,yes,no,NV,510,419-9688,no
107,0,133.3,182.9,241.1,12.9,3,yes,no,AR,415,343-5219,yes
138,0,133.9,166.4,193.5,15.4,1,no,no,MT,415,401-5586,no
103,0,160.2,138.9,312.5,9.7,0,no,no,CT,510,377-9178,no
116,44,230.6,224.1,244,11.1,0,no,yes,UT,415,345-5639,no
189,0,227.4,176,206.1,6.3,2,no,no,GA,408,336-3488,no
161,0,72.8,267.1,222.5,11.8,2,no,no,NV,415,414-6426,no
1,0,196.1,296.5,211.5,7,1,no,no,TN,415,335-5591,no
89,0,197.1,165.9,227.3,12.8,1,no,no,DE,408,421-9144,no
64,0,219.6,303.3,154.5,9.7,1,no,no,NY,408,422-7728,no
126,30,153.4,151.4,153.8,12.8,4,no,yes,MT,415,344-3466,yes
129,0,216,186.9,210.7,4.9,2,no,no,IA,415,398-7978,no
128,32,222.9,262,191.4,10.8,0,no,yes,VT,510,346-8368,no
81,36,115.9,236.6,255,11.7,3,no,yes,LA,415,392-2722,no
114,0,189.8,147.7,172.7,10.6,1,no,no,MT,510,393-3274,no
50,0,154.7,298,210.2,11.1,0,no,no,NH,408,339-4636,no
86,0,136.4,202.5,230.7,11.5,3,no,no,WV,415,349-7138,no
96,0,170.5,277.5,162.5,12.2,1,no,no,ID,408,363-3295,no
72,0,272.4,107.9,185.5,12.7,0,no,no,AZ,510,407-9830,no
64,40,210,232.7,168.8,5.9,8,no,yes,SC,510,333-8822,no
57,17,236.5,163.1,236.7,12.2,2,yes,yes,WV,415,419-6418,no
65,0,153.9,220.1,280.5,8.5,2,no,no,OH,510,351-8955,no
163,0,223,227,188.3,8.8,1,no,no,MD,408,338-1840,no
136,0,252.4,167.9,248.3,10.7,2,no,no,MD,415,336-6997,no
116,0,197.9,168.1,239.8,12,1,no,no,MN,408,408-6266,no
93,0,152.4,274.6,252.2,6.6,3,no,no,NE,408,332-4291,no
142,40,237.4,175.9,210.3,9.2,3,no,yes,MN,510,355-7895,no
92,0,265.6,180.7,211.1,8.6,1,no,no,NY,408,348-2916,no
70,0,197.3,305.8,171,6.7,1,no,no,HI,415,339-8132,no
22,14,199.1,221.8,65.7,4.2,1,no,yes,MO,408,374-1684,no
37,0,233.7,207.9,212.7,12,2,no,no,NV,415,362-7604,no
51,0,183.1,160.1,311.8,7,1,no,no,MA,415,389-3206,no
174,0,139.4,143.4,225.2,10,2,no,no,NH,408,336-2829,no
68,0,213.9,260.5,233.8,8.4,1,no,no,UT,415,403-8916,yes
130,0,207.1,200.1,194.2,12.4,1,no,no,FL,415,384-1135,no
104,0,139.7,202.6,203.6,11.3,2,no,no,WA,415,390-2320,no
134,0,177.2,228.7,194.3,8.9,2,no,no,CT,408,398-8578,no
108,35,169.8,173.7,214.6,9.5,2,no,yes,KY,415,393-9424,no
103,0,173.5,244.3,221.6,9.7,3,no,no,NM,415,417-6330,no
62,0,159.9,172.2,263.2,5.6,1,no,no,ND,510,340-6339,no
162,0,115.1,196.8,212.4,11.4,2,no,no,NV,415,380-6571,no
93,19,136.8,179.5,71.1,12.5,2,no,yes,CA,510,368-6488,no
42,0,92.2,211.2,129.1,13.1,1,no,no,ID,415,363-2193,no
155,23,243.9,133,213.7,13.4,2,no,yes,OK,415,328-1206,no
36,0,117.1,235.4,221.3,9,0,no,no,IA,510,385-3540,no
143,0,223.3,167.1,203,4.5,0,no,no,OH,415,337-7167,yes
197,0,154.8,171.5,227.3,10.6,3,no,no,NJ,510,372-8405,no
81,0,261.4,215.7,271.8,8,1,no,no,IA,510,377-1273,yes
138,0,46.5,186,167.5,9.6,4,yes,no,DE,510,380-7816,yes
103,18,149.9,170.9,171.5,11.5,0,no,yes,CA,415,402-6744,yes
127,0,242.2,226.1,252,13.9,2,yes,no,WY,510,400-2181,yes
136,0,259.4,172.7,293.7,10.7,1,no,no,OR,510,366-1613,yes
99,0,222.4,185.8,237.7,12,2,no,no,ME,415,347-8205,no
95,0,69.4,190.8,219.9,8.9,0,no,no,AR,415,328-2982,no
118,21,156.5,209.2,158.7,11.1,4,yes,yes,ME,408,384-8723,yes
113,0,61.2,92.3,197.4,13.7,5,no,no,WV,415,341-7686,yes
128,0,245.2,101.5,152.3,10.7,0,yes,no,PA,408,353-6038,no
117,0,102.3,135.2,199.7,15.7,3,no,no,HI,408,416-8827,no
48,36,230.9,167.6,270,7.6,3,no,yes,MT,415,418-8450,no
81,0,227.4,211.5,258.2,11.9,0,yes,no,DC,510,385-7861,no
57,0,192.8,158,235.5,12.7,1,no,no,AR,510,393-3507,no
140,0,162.6,206.2,141.6,8.2,1,no,no,MS,408,372-5262,no
